CÓDIGO SAP;FAMÍLIA;APRESENTAÇÃO;QTDE;UM;PRINCIPIO ATIVO;UNIDADE DE NEGÓCIO;EMPRESA;REGISTRO MS;GGREM;NCM (CLASS FISCAL);CÓDIGO EAN;TIPO DE MEDICAMENTO;% Pis;% Cofins;TARJA;LISTA;REGIME DE PREÇOS;IPI;ICMS 0 % (PF);ICMS 0 % (PMC);ICMS 12 %  (PF);ICMS 12 % (PMC) ;ICMS 17 % (PF);ICMS 17 % (PMC);ICMS 17,5 % (PF);ICMS 17,5 % (PMC);ICMS 18 %  (PF);ICMS 18 %  (PMC);ICMS 20 % (PF);ICMS 20 % (PMC);ICMS 17 % (ALC) AC/RR (PF);ICMS 17 % (ALC) AC/RR (PMC);ICMS 17,5 % (ALC) RO (PF);ICMS 17,5 % (ALC) RO (PMC);ICMS 18 % (ALC) AM/AP (PF);ICMS 18 % (ALC) AM/AP (PMC)
1006383;HEMAX;HEMAX 4000UI POLIOF INJ FAX1+DILX2ML MS;1;FA;ALFAEPOETINA;CUIDADOS ESPECIAIS;ACHÉ;1,05731E+12;5,52919E+14;30021239;7,89618E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;0;0;139,99;193,53;148,42;205,18;149,32;206,43;150,23;207,68;153,99;212,88;148,42;205,18;149,32;206,43;150,23;207,68
1004049;HEXAMIDINA;ISE HEXAMID/TETRACAINA 1MG COLT FRX50ML;1;FR;ISETIONATO DE HEXAMIDINA + CLORIDRATO DE TETRACAÍNA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21115E+14;30049099;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;26,5;35,4;28,34;37,78;28,53;38,02;28,73;38,28;29,57;39,36;24,67;34,1;24,82;34,31;24,97;34,52
1006433;HEXAMIDINA;ISE HEXAMID/TETRACAINA 1MG COLT FRX50ML;1;FR;ISETIONATO DE HEXAMIDINA + CLORIDRATO DE TETRACAÍNA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049099;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;26,5;35,4;28,34;37,78;28,53;38,02;28,73;38,28;29,57;39,36;24,67;34,1;24,82;34,31;24,97;34,52
1000639;HIDROCIN;HIDROCIN NEBNAS FRX20ML;1;FR;"DEXAMETASONA; NAFAZOLINA; NEOMICINA";PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00509E+14;30049099;7,89666E+12;NOVA ASSOCIAÇÃO NO PAÍS;0,021;0,099;TV;NEG;MONITORADO;0;0;0;19,58;26,15;20,93;27,9;21,08;28,09;21,23;28,28;21,84;29,07;18,22;25,19;18,33;25,34;18,45;25,51
1007297;HORA H;HORA H 1,5MG COM CT BL AL PLAS INC X 1;1;COM;LEVONORGESTREL;GENÉRICOS;MELCON;1,5589E+12;5,408E+14;30066000;7,89891E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;12,65;17,49;13,41;18,54;13,49;18,65;13,57;18,76;13,91;19,23;13,41;18,54;13,49;18,65;13,57;18,76
1003340;IBANDRONATO;IBANDRONATO SOD 150MG COMR BLAX1;1;COM REV;IBANDRONATO DE SÓDIO MONOIDRATADO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21112E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;114,78;158,68;121,7;168,24;122,44;169,27;123,18;170,29;126,26;174,55;121,7;168,24;122,44;169,27;123,18;170,29
1006562;IBANDRONATO;IBANDRONATO SOD 150MG COMR BLAX1;1;COM REV;IBANDRONATO DE SÓDIO MONOIDRATADO;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;114,78;158,68;121,7;168,24;122,44;169,27;123,18;170,29;126,26;174,55;121,7;168,24;122,44;169,27;123,18;170,29
1002364;IBUPROFENO;IBUPROFENO 100MG SUSOR FRX20ML;1;FR;IBUPROFENO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21125E+14;30049029;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;14,09;18,82;15,06;20,07;15,17;20,22;15,28;20,36;15,72;20,92;13,11;18,12;13,19;18,23;13,27;18,34
1006265;IBUPROFENO;IBUPROFENO 100MG SUSOR FRX20ML;1;FR;IBUPROFENO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049029;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;14,09;18,82;15,06;20,07;15,17;20,22;15,28;20,36;15,72;20,92;13,11;18,12;13,19;18,23;13,27;18,34
1000715;IBUPROFENO;IBUPROFENO GT SUSOR FRX30ML;1;FR;IBUPROFENO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21125E+14;30049029;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;11,57;15,46;12,37;16,49;12,46;16,6;12,54;16,71;12,91;17,18;10,77;14,89;10,83;14,97;10,9;15,07
1006420;IBUPROFENO;IBUPROFENO GT SUSOR FRX30ML;1;FR;IBUPROFENO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049029;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;11,57;15,46;12,37;16,49;12,46;16,6;12,54;16,71;12,91;17,18;10,77;14,89;10,83;14,97;10,9;15,07
1000154;INTERFERONA;INTERFERONA 10MU INJ CTX5;5;FA;ALFAINTERFERONA 2B;CUIDADOS ESPECIAIS;BIOSINTÉTICA;1,1213E+12;5,21108E+14;30021590;7,89618E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;1345,86;1860,57;1529,39;2114,29;1621,52;2241,66;1631,35;2255,25;1641,29;2268,99;1682,33;2325,72;1621,52;2241,66;1631,35;2255,25;1641,29;2268,99
1006389;INTERFERONA;INTERFERONA 10MU INJ CTX5;5;FA;ALFAINTERFERONA 2B;CUIDADOS ESPECIAIS;ACHÉ;1,05731E+12;5,52919E+14;30021590;7,89618E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;1345,86;1860,57;1529,39;2114,29;1621,52;2241,66;1631,35;2255,25;1641,29;2268,99;1682,33;2325,72;1621,52;2241,66;1631,35;2255,25;1641,29;2268,99
1000234;INTERFERONA;INTERFERONA 3MUI INJ CTX5;5;FA;ALFAINTERFERONA 2B;CUIDADOS ESPECIAIS;BIOSINTÉTICA;1,1213E+12;5,21108E+14;30021590;7,89618E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;473,47;654,54;538,03;743,79;570,45;788,61;573,9;793,38;577,4;798,22;591,84;818,18;570,45;788,61;573,9;793,38;577,4;798,22
1006391;INTERFERONA;INTERFERONA 3MUI INJ CTX5;5;FA;ALFAINTERFERONA 2B;CUIDADOS ESPECIAIS;ACHÉ;1,05731E+12;5,52919E+14;30021590;7,89618E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;473,47;654,54;538,03;743,79;570,45;788,61;573,9;793,38;577,4;798,22;591,84;818,18;570,45;788,61;573,9;793,38;577,4;798,22
1000262;INTERFERONA;INTERFERONA 5MUI INJ CTX5;5;FA;ALFAINTERFERONA 2B;CUIDADOS ESPECIAIS;BIOSINTÉTICA;1,1213E+12;5,21108E+14;30021590;7,89618E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;707,85;978,56;804,38;1112,01;852,83;1178,99;858;1186,13;863,23;1193,36;884,81;1223,2;852,83;1178,99;858;1186,13;863,23;1193,36
1006392;INTERFERONA;INTERFERONA 5MUI INJ CTX5;5;FA;ALFAINTERFERONA 2B;CUIDADOS ESPECIAIS;ACHÉ;1,05731E+12;5,52919E+14;30021590;7,89618E+12;BIOLÓGICO;0;0;TV;POS;MONITORADO;0;707,85;978,56;804,38;1112,01;852,83;1178,99;858;1186,13;863,23;1193,36;884,81;1223,2;852,83;1178,99;858;1186,13;863,23;1193,36
1500581;IRRITRATIL;IRRITRATIL 200MG CAP BLX30 ALTH;30;CAP;MALEATO DE TRIMEBUTINA;PRESCRIÇÃO;ACHÉ;1,3517E+12;5,42113E+14;30049039;7,89857E+12;SIMILAR;0,021;0,099;TV;NEG;MONITORADO;0;0;0;47,67;63,68;50,97;67,94;51,33;68,4;51,69;68,87;53,19;70,8;44,37;61,34;44,64;61,71;44,92;62,1
1000232;ISKEMIL;ISKEMIL 6MG CAP BLX20;20;CAP;MESILATO DE DIIDROERGOCRISTINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00505E+14;30044930;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;94,93;131,24;100,65;139,14;101,26;139,99;101,88;140,84;104,43;144,37;100,65;139,14;101,26;139,99;101,88;140,84
1006298;ISOSSORBID;MONO ISOSSORBIDA 20MG 2BLX10;20;COM;MONONITRATO DE ISOSSORBIDA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;6,36;8,79;6,75;9,33;6,79;9,39;6,83;9,44;7;9,68;6,75;9,33;6,79;9,39;6,83;9,44
1000397;ISOSSORBID;MONO ISOSSORBIDA 20MG BLX30;30;COM;MONONITRATO DE ISOSSORBIDA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21122E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;7,8;10,78;8,27;11,43;8,32;11,5;8,37;11,57;8,58;11,86;8,27;11,43;8,32;11,5;8,37;11,57
1006313;ISOSSORBID;MONO ISOSSORBIDA 20MG BLX30;30;COM;MONONITRATO DE ISOSSORBIDA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;7,8;10,78;8,27;11,43;8,32;11,5;8,37;11,57;8,58;11,86;8,27;11,43;8,32;11,5;8,37;11,57
1000346;ISOSSORBID;MONO ISOSSORBIDA 40MG BLX30;30;COM;MONONITRATO DE ISOSSORBIDA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21122E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;15,24;21,07;16,16;22,34;16,25;22,46;16,35;22,6;16,76;23,17;16,16;22,34;16,25;22,46;16,35;22,6
1006343;ISOSSORBID;MONO ISOSSORBIDA 40MG BLX30;30;COM;MONONITRATO DE ISOSSORBIDA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049059;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;15,24;21,07;16,16;22,34;16,25;22,46;16,35;22,6;16,76;23,17;16,16;22,34;16,25;22,46;16,35;22,6
1500464;KALIST;KALIST 2MG COM ENVX28;28;COM;DIENOGESTE;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,52916E+14;30043939;7,89666E+12;SIMILAR;0,021;0,099;TV;NEG;MONITORADO;0;0;0;35,73;47,73;38,21;50,93;38,48;51,28;38,75;51,63;39,87;53,07;33,26;45,98;33,46;46,26;33,67;46,55
1007289;KALIST;KALIST 2MG COM ENVX28;28;COM;DIENOGESTE;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,52916E+14;30043939;7,89666E+12;SIMILAR;0,021;0,099;TV;NEG;MONITORADO;0;0;0;35,73;47,73;38,21;50,93;38,48;51,28;38,75;51,63;39,87;53,07;33,26;45,98;33,46;46,26;33,67;46,55
1000553;LABEL;LABEL 150MG COMREV 5STRX4;20;COM REV;CLORIDRATO DE RANITIDINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00508E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;38,89;53,76;41,23;57;41,48;57,34;41,73;57,69;42,78;59,14;41,23;57;41,48;57,34;41,73;57,69
1005023;LABEL;LABEL 15MG XPE FRVDX120ML+SERDOS;1;FR;CLORIDRATO DE RANITIDINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,52916E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;35,07;48,48;37,18;51,4;37,41;51,72;37,63;52,02;38,58;53,33;37,18;51,4;37,41;51,72;37,63;52,02
1003241;LABEL;LABEL 40MG SOLOR FRVDX30ML;1;FR;CLORIDRATO DE RANITIDINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00513E+14;30049099;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;21,84;30,19;23,16;32,02;23,3;32,21;23,44;32,4;24,03;33,22;23,16;32,02;23,3;32,21;23,44;32,4
1003242;LABEL;LABEL 40MG SOLOR FRVDX45ML;1;FR;CLORIDRATO DE RANITIDINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00513E+14;30049099;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;32,34;44,71;34,29;47,4;34,5;47,69;34,71;47,98;35,58;49,19;34,29;47,4;34,5;47,69;34,71;47,98
1006119;LAXIME;LAXIME 0,15% SOL OFT FRX10ML;1;FR;HIALURONATO DE SÓDIO;PRESCRIÇÃO;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89666E+12;ESPECÍFICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;32,24;43,07;34,48;45,96;34,72;46,27;34,96;46,58;35,97;47,88;30,01;41,49;30,19;41,74;30,38;42
1005044;LEUCOGEN;LEUCOGEN 80MG CAP BLX30;30;CAP;TIMOMODULINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,52916E+14;30049099;7,89666E+12;ESPECÍFICO;0;0;TV;POS;MONITORADO;0;0;0;118,2;163,4;125,33;173,26;126,08;174,3;126,85;175,36;130,03;179,76;125,33;173,26;126,08;174,3;126,85;175,36
1000240;LEUCOGEN;LEUCOGEN XPE FRX120ML;1;FR;TIMOMODULINA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00505E+14;30049099;7,89666E+12;ESPECÍFICO;0;0;TV;POS;MONITORADO;0;0;0;87,65;121,17;92,93;128,47;93,49;129,24;94,06;130,03;96,41;133,28;92,93;128,47;93,49;129,24;94,06;130,03
1006551;LEVOFLOXACINO;LEVOFLOXACINO 500MG COMR BLX10;10;COM REV;LEVOFLOXACINO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;92,44;127,79;98,01;135,49;98,61;136,32;99,21;137,15;101,69;140,58;98,01;135,49;98,61;136,32;99,21;137,15
1002715;LEVOFLOXACINO;LEVOFLOXACINO 500MG COMR BLX7;7;COM REV;LEVOFLOXACINO;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21113E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;65,17;90,09;69,1;95,53;69,52;96,11;69,94;96,69;71,69;99,11;69,1;95,53;69,52;96,11;69,94;96,69
1006550;LEVOFLOXACINO;LEVOFLOXACINO 500MG COMR BLX7;7;COM REV;LEVOFLOXACINO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;65,17;90,09;69,1;95,53;69,52;96,11;69,94;96,69;71,69;99,11;69,1;95,53;69,52;96,11;69,94;96,69
1007024;LEVOFLOXACINO;LEVOFLOXACINO 750 MG COM REV X 5;5;COM REV;LEVOFLOXACINO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89666E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;40;55,3;42,41;58,63;42,67;58,99;42,93;59,35;44;60,83;42,41;58,63;42,67;58,99;42,93;59,35
1006971;LEVOFLOXACINO;LEVOFLOXACINO 750 MG COM REV X 7;7;COM REV;LEVOFLOXACINO;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049099;7,89666E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;56;77,42;59,37;82,08;59,73;82,57;60,1;83,08;61,6;85,16;59,37;82,08;59,73;82,57;60,1;83,08
1005774;LEVOID;LEVOID 100MCG BLX30 (LIC);30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;10,15;14,03;10,76;14,88;10,82;14,96;10,89;15,05;11,16;15,43;10,76;14,88;10,82;14,96;10,89;15,05
1000882;LEVOID;LEVOID 100MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;10,15;14,03;10,76;14,88;10,82;14,96;10,89;15,05;11,16;15,43;10,76;14,88;10,82;14,96;10,89;15,05
1000884;LEVOID;LEVOID 112MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;18,47;25,53;19,58;27,07;19,7;27,23;19,82;27,4;20,31;28,08;19,58;27,07;19,7;27,23;19,82;27,4
1000886;LEVOID;LEVOID 125MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;14,51;20,06;15,39;21,28;15,48;21,4;15,57;21,52;15,96;22,06;15,39;21,28;15,48;21,4;15,57;21,52
1000888;LEVOID;LEVOID 150MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;15,6;21,57;16,54;22,87;16,64;23;16,74;23,14;17,16;23,72;16,54;22,87;16,64;23;16,74;23,14
1000339;LEVOID;LEVOID 175MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;19,53;27;20,71;28,63;20,84;28,81;20,96;28,98;21,49;29,71;20,71;28,63;20,84;28,81;20,96;28,98
1000347;LEVOID;LEVOID 200MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;22,44;31,02;23,8;32,9;23,94;33,1;24,09;33,3;24,69;34,13;23,8;32,9;23,94;33,1;24,09;33,3
1005772;LEVOID;LEVOID 25MCG BLX30 (LIC);30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;10,16;14,05;10,77;14,89;10,84;14,99;10,9;15,07;11,18;15,46;10,77;14,89;10,84;14,99;10,9;15,07
1000874;LEVOID;LEVOID 25MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;9,84;13,6;10,43;14,42;10,5;14,52;10,56;14,6;10,83;14,97;10,43;14,42;10,5;14,52;10,56;14,6
1000207;LEVOID;LEVOID 38MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;REFERÊNCIA;0;0;TV;POS;MONITORADO;0;0;0;7,22;9,98;7,65;10,58;7,7;10,64;7,74;10,7;7,94;10,98;7,65;10,58;7,7;10,64;7,74;10,7
1005773;LEVOID;LEVOID 50MCG BLX30 (LIC);30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;11,26;15,57;11,94;16,51;12,01;16,6;12,09;16,71;12,39;17,13;11,94;16,51;12,01;16,6;12,09;16,71
1000876;LEVOID;LEVOID 50MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;10,91;15,08;11,57;15,99;11,64;16,09;11,71;16,19;12;16,59;11,57;15,99;11,64;16,09;11,71;16,19
1000878;LEVOID;LEVOID 75MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;12,08;16,7;12,81;17,71;12,88;17,81;12,96;17,92;13,29;18,37;12,81;17,71;12,88;17,81;12,96;17,92
1000880;LEVOID;LEVOID 88MCG COM CTX30;30;COM;LEVOTIROXINA SÓDICA;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00512E+14;30043981;7,89666E+12;NOVO;0;0;TV;POS;MONITORADO;0;0;0;15,69;21,69;16,64;23;16,74;23,14;16,84;23,28;17,26;23,86;16,64;23;16,74;23,14;16,84;23,28
1007296;LEVONORGESTREL;LEVONORGESTREL 1,5 MG COM CT BL AL PLAS INC X 1;1;COM;LEVONORGESTREL;GENÉRICOS;MELCON;1,5589E+12;5,408E+14;30066000;7,89891E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;16,48;22,78;17,47;24,15;17,58;24,3;17,68;24,44;18,13;25,06;17,47;24,15;17,58;24,3;17,68;24,44
1500350;LIBERAFLUX;LIBERAFLUX 7,5MG XPE FRX100ML+CP ACH;1;FR;HEDERA HELIX;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,52919E+14;30049099;7,89666E+12;FITOTERÁPICO;0,021;0,099;TV;NEG;LIBERADO;0;0;0;15,74;21,03;16,83;22,43;16,95;22,59;17,07;22,74;17,56;23,37;14,65;20,25;14,74;20,38;14,83;20,5
1003883;LIVEPAX;LIVEPAX 500MG COMR BLX10;10;COM REV;LEVOFLOXACINO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00513E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;77,69;107,4;82,37;113,87;82,87;114,56;83,38;115,27;85,46;118,14;82,37;113,87;82,87;114,56;83,38;115,27
1003880;LIVEPAX;LIVEPAX 500MG COMR BLX3;3;COM REV;LEVOFLOXACINO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00513E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;27,58;38,13;29,24;40,42;29,42;40,67;29,6;40,92;30,34;41,94;29,24;40,42;29,42;40,67;29,6;40,92
1003882;LIVEPAX;LIVEPAX 500MG COMR BLX7;7;COM REV;LEVOFLOXACINO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,00513E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;60,93;84,23;64,6;89,31;64,99;89,84;65,39;90,4;67,03;92,67;64,6;89,31;64,99;89,84;65,39;90,4
1006162;LIVEPAX;LIVEPAX 750MG COMR BLX5;5;COM REV;LEVOFLOXACINO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,52919E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;33,85;46,8;35,89;49,62;36,11;49,92;36,33;50,22;37,24;51,48;35,89;49,62;36,11;49,92;36,33;50,22
1006177;LIVEPAX;LIVEPAX 750MG COMR BLX7;7;COM REV;LEVOFLOXACINO;PRESCRIÇÃO;ACHÉ;1,0573E+12;5,52919E+14;30049099;7,89666E+12;SIMILAR;0;0;TV;POS;MONITORADO;0;0;0;45,47;62,86;48,2;66,63;48,5;67,05;48,79;67,45;50,01;69,14;48,2;66,63;48,5;67,05;48,79;67,45
1000345;LORATADINA;LORATADINA 10MG COMREV 2BLX6;12;COM REV;LORATADINA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21109E+14;30049069;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;29,94;39,99;32,02;42,68;32,24;42,96;32,47;43,26;33,41;44,47;27,87;38,53;28,04;38,76;28,21;39
1006492;LORATADINA;LORATADINA 10MG COMREV 2BLX6;12;COM REV;LORATADINA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;29,94;39,99;32,02;42,68;32,24;42,96;32,47;43,26;33,41;44,47;27,87;38,53;28,04;38,76;28,21;39
1003374;LORATADINA;LORATADINA 1MG FRX100ML;1;FR;LORATADINA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21109E+14;30049069;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;21,33;28,49;22,81;30,4;22,97;30,61;23,13;30,82;23,8;31,68;19,86;27,46;19,98;27,62;20,1;27,79
1006563;LORATADINA;LORATADINA 1MG FRX100ML;1;FR;LORATADINA;GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0,021;0,099;VL;NEG;LIBERADO;0;0;0;21,33;28,49;22,81;30,4;22,97;30,61;23,13;30,82;23,8;31,68;19,86;27,46;19,98;27,62;20,1;27,79
1002569;LORATADINA + PSEUD;LORATAD/PSEUD 1/12MG FRX60ML;1;FR;"LORATADINA; SULFATO DE PSEUDOEFEDRINA";GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21122E+14;30049069;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;19,91;26,6;21,29;28,38;21,44;28,57;21,59;28,76;22,22;29,58;18,53;25,62;18,65;25,78;18,76;25,93
1006542;LORATADINA + PSEUD;LORATAD/PSEUD 1/12MG FRX60ML;1;FR;"LORATADINA; SULFATO DE PSEUDOEFEDRINA";GENÉRICOS;ACHÉ;1,05731E+12;5,5292E+14;30049069;7,89618E+12;GENÉRICO;0,021;0,099;TV;NEG;MONITORADO;0;0;0;19,91;26,6;21,29;28,38;21,44;28,57;21,59;28,76;22,22;29,58;18,53;25,62;18,65;25,78;18,76;25,93
1002880;LOSARTAN;LOSARTANA POTÁSSICA 50MG COMR BLX30;30;COM REV;LOSARTANA POTÁSSICA;GENÉRICOS;BIOSINTÉTICA;1,1213E+12;5,21109E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;7,5;10,37;7,95;10,99;8;11,06;8,05;11,13;8,25;11,41;7,95;10,99;8;11,06;8,05;11,13
1006274;LOSARTAN;LOSARTANA POTÁSSICA 50MG COMR BLX30;30;COM REV;LOSARTANA POTÁSSICA;GENÉRICOS;ACHÉ;1,05731E+12;5,52919E+14;30049069;7,89618E+12;GENÉRICO;0;0;TV;POS;MONITORADO;0;0;0;7,5;10,37;7,95;10,99;8;11,06;8,05;11,13;8,25;11,41;7,95;10,99;8;11,06;8,05;11,13
